panel_celltype,group,gene,source_column
Immune,iNOA_S,LAIR1,Immue-INOA_S
Immune,iNOA_S,LAMA2,Immue-INOA_S
Immune,iNOA_S,LAMP1,Immue-INOA_S
Immune,iNOA_S,LAMP2,Immue-INOA_S
Immune,iNOA_S,LAMTOR1,Immue-INOA_S
Immune,iNOA_S,LAMTOR2,Immue-INOA_S
Immune,iNOA_S,LAP3,Immue-INOA_S
Immune,iNOA_S,LAPTM5,Immue-INOA_S
Immune,iNOA_S,LARGE-AS1,Immue-INOA_S
Immune,iNOA_S,LARP1B,Immue-INOA_S
Immune,iNOA_S,LARP4,Immue-INOA_S
Immune,iNOA_S,LAT2,Immue-INOA_S
Immune,iNOA_S,LATS2,Immue-INOA_S
Immune,iNOA_S,LBX2-AS1,Immue-INOA_S
Immune,iNOA_S,LCA5L,Immue-INOA_S
Immune,iNOA_S,LCN2,Immue-INOA_S
Immune,iNOA_S,LCP1,Immue-INOA_S
Immune,iNOA_S,LCTL,Immue-INOA_S
Immune,iNOA_S,LDHA,Immue-INOA_S
Immune,iNOA_S,LDHAL6B,Immue-INOA_S
Immune,iNOA_S,LDHC,Immue-INOA_S
Immune,iNOA_S,LDLR,Immue-INOA_S
Immune,iNOA_S,LEF1-AS1,Immue-INOA_S
Immune,iNOA_S,LELP1,Immue-INOA_S
Immune,iNOA_S,LEMD1,Immue-INOA_S
Immune,iNOA_S,LGALS1,Immue-INOA_S
Immune,iNOA_S,LGALS3,Immue-INOA_S
Immune,iNOA_S,LGALS9,Immue-INOA_S
Immune,iNOA_S,LGMN,Immue-INOA_S
Immune,iNOA_S,LHFPL2,Immue-INOA_S
Immune,iNOA_S,LHFPL3-AS2,Immue-INOA_S
Immune,iNOA_S,LHX2,Immue-INOA_S
Immune,iNOA_S,LHX6,Immue-INOA_S
Immune,iNOA_S,LILRA6,Immue-INOA_S
Immune,iNOA_S,LILRB1-AS1,Immue-INOA_S
Immune,iNOA_S,LILRB4,Immue-INOA_S
Immune,iNOA_S,LILRB5,Immue-INOA_S
Immune,iNOA_S,LIMA1,Immue-INOA_S
Immune,iNOA_S,LIN28B,Immue-INOA_S
Immune,iNOA_S,LINC00113,Immue-INOA_S
Immune,iNOA_S,LINC00158,Immue-INOA_S
Immune,iNOA_S,LINC00226,Immue-INOA_S
Immune,iNOA_S,LINC00229,Immue-INOA_S
Immune,iNOA_S,LINC002481,Immue-INOA_S
Immune,iNOA_S,LINC00251,Immue-INOA_S
Immune,iNOA_S,LINC00293,Immue-INOA_S
Immune,iNOA_S,LINC00301,Immue-INOA_S
Immune,iNOA_S,LINC00305,Immue-INOA_S
Immune,iNOA_S,LINC00308,Immue-INOA_S
Immune,iNOA_S,LINC00324,Immue-INOA_S
Immune,iNOA_S,LINC00343,Immue-INOA_S
Immune,iNOA_S,LINC00347,Immue-INOA_S
Immune,iNOA_S,LINC00358,Immue-INOA_S
Immune,iNOA_S,LINC00366,Immue-INOA_S
Immune,iNOA_S,LINC00368,Immue-INOA_S
Immune,iNOA_S,LINC00376,Immue-INOA_S
Immune,iNOA_S,LINC00392,Immue-INOA_S
Immune,iNOA_S,LINC00393,Immue-INOA_S
Immune,iNOA_S,LINC00395,Immue-INOA_S
Immune,iNOA_S,LINC00424,Immue-INOA_S
Immune,iNOA_S,LINC00427,Immue-INOA_S
Immune,iNOA_S,LINC00442,Immue-INOA_S
Immune,iNOA_S,LINC00445,Immue-INOA_S
Immune,iNOA_S,LINC00448,Immue-INOA_S
Immune,iNOA_S,LINC00454,Immue-INOA_S
Immune,iNOA_S,LINC00467,Immue-INOA_S
Immune,iNOA_S,LINC00533,Immue-INOA_S
Immune,iNOA_S,LINC00535,Immue-INOA_S
Immune,iNOA_S,LINC00550,Immue-INOA_S
Immune,iNOA_S,LINC00559,Immue-INOA_S
Immune,iNOA_S,LINC00564,Immue-INOA_S
Immune,iNOA_S,LINC00567,Immue-INOA_S
Immune,iNOA_S,LINC00570,Immue-INOA_S
Immune,iNOA_S,LINC00578,Immue-INOA_S
Immune,iNOA_S,LINC00592,Immue-INOA_S
Immune,iNOA_S,LINC00606,Immue-INOA_S
Immune,iNOA_S,LINC00608,Immue-INOA_S
Immune,iNOA_S,LINC00616,Immue-INOA_S
Immune,iNOA_S,LINC00624,Immue-INOA_S
Immune,iNOA_S,LINC00635,Immue-INOA_S
Immune,iNOA_S,LINC00642,Immue-INOA_S
Immune,iNOA_S,LINC00643,Immue-INOA_S
Immune,iNOA_S,LINC00656,Immue-INOA_S
Immune,iNOA_S,LINC00664,Immue-INOA_S
Immune,iNOA_S,LINC00668,Immue-INOA_S
Immune,iNOA_S,LINC00677,Immue-INOA_S
Immune,iNOA_S,LINC00689,Immue-INOA_S
Immune,iNOA_S,LINC00694,Immue-INOA_S
Immune,iNOA_S,LINC00700,Immue-INOA_S
Immune,iNOA_S,LINC00710,Immue-INOA_S
Immune,iNOA_S,LINC00851,Immue-INOA_S
Immune,iNOA_S,LINC00880,Immue-INOA_S
Immune,iNOA_S,LINC00901,Immue-INOA_S
Immune,iNOA_S,LINC00905,Immue-INOA_S
Immune,iNOA_S,LINC00906,Immue-INOA_S
Immune,iNOA_S,LINC00917,Immue-INOA_S
Immune,iNOA_S,LINC00919,Immue-INOA_S
Immune,iNOA_S,LINC00927,Immue-INOA_S
Immune,iNOA_S,LINC00928,Immue-INOA_S
Immune,iNOA_S,LINC00929,Immue-INOA_S
Immune,iNOA_S,LINC00943,Immue-INOA_S
Immune,iNOA_S,LINC00944,Immue-INOA_S
Immune,iNOA_S,LINC00993,Immue-INOA_S
Immune,iNOA_S,LINC01005,Immue-INOA_S
Immune,iNOA_S,LINC01016,Immue-INOA_S
Immune,iNOA_S,LINC01038,Immue-INOA_S
Immune,iNOA_S,LINC01040,Immue-INOA_S
Immune,iNOA_S,LINC01052,Immue-INOA_S
Immune,iNOA_S,LINC01060,Immue-INOA_S
Immune,iNOA_S,LINC01065,Immue-INOA_S
Immune,iNOA_S,LINC01066,Immue-INOA_S
Immune,iNOA_S,LINC01081,Immue-INOA_S
Immune,iNOA_S,LINC01082,Immue-INOA_S
Immune,iNOA_S,LINC01095,Immue-INOA_S
Immune,iNOA_S,LINC01107,Immue-INOA_S
Immune,iNOA_S,LINC01115,Immue-INOA_S
Immune,iNOA_S,LINC01120,Immue-INOA_S
Immune,iNOA_S,LINC01121,Immue-INOA_S
Immune,iNOA_S,LINC01138,Immue-INOA_S
Immune,iNOA_S,LINC01142,Immue-INOA_S
Immune,iNOA_S,LINC01191,Immue-INOA_S
Immune,iNOA_S,LINC01192,Immue-INOA_S
Immune,iNOA_S,LINC01193,Immue-INOA_S
Immune,iNOA_S,LINC01198,Immue-INOA_S
Immune,iNOA_S,LINC01206,Immue-INOA_S
Immune,iNOA_S,LINC01209,Immue-INOA_S
Immune,iNOA_S,LINC01210,Immue-INOA_S
Immune,iNOA_S,LINC01224,Immue-INOA_S
Immune,iNOA_S,LINC01227,Immue-INOA_S
Immune,iNOA_S,LINC01233,Immue-INOA_S
Immune,iNOA_S,LINC01238-2,Immue-INOA_S
Immune,iNOA_S,LINC01248,Immue-INOA_S
Immune,iNOA_S,LINC01249,Immue-INOA_S
Immune,iNOA_S,LINC01251,Immue-INOA_S
Immune,iNOA_S,LINC01255,Immue-INOA_S
Immune,iNOA_S,LINC01268,Immue-INOA_S
Immune,iNOA_S,LINC01277,Immue-INOA_S
Immune,iNOA_S,LINC01304,Immue-INOA_S
Immune,iNOA_S,LINC01333,Immue-INOA_S
Immune,iNOA_S,LINC01345,Immue-INOA_S
Immune,iNOA_S,LINC01350,Immue-INOA_S
Immune,iNOA_S,LINC01351,Immue-INOA_S
Immune,iNOA_S,LINC01364,Immue-INOA_S
Immune,iNOA_S,LINC01377,Immue-INOA_S
Immune,iNOA_S,LINC01389,Immue-INOA_S
Immune,iNOA_S,LINC01391,Immue-INOA_S
Immune,iNOA_S,LINC01413,Immue-INOA_S
Immune,iNOA_S,LINC01419,Immue-INOA_S
Immune,iNOA_S,LINC01486,Immue-INOA_S
Immune,iNOA_S,LINC01487,Immue-INOA_S
Immune,iNOA_S,LINC01492,Immue-INOA_S
Immune,iNOA_S,LINC01493,Immue-INOA_S
Immune,iNOA_S,LINC01499,Immue-INOA_S
Immune,iNOA_S,LINC01500,Immue-INOA_S
Immune,iNOA_S,LINC01511,Immue-INOA_S
Immune,iNOA_S,LINC01517,Immue-INOA_S
Immune,iNOA_S,LINC01522,Immue-INOA_S
Immune,iNOA_S,LINC01523,Immue-INOA_S
Immune,iNOA_S,LINC01524,Immue-INOA_S
Immune,iNOA_S,LINC01531,Immue-INOA_S
Immune,iNOA_S,LINC01533,Immue-INOA_S
Immune,iNOA_S,LINC01539,Immue-INOA_S
Immune,iNOA_S,LINC01551,Immue-INOA_S
Immune,iNOA_S,LINC01553,Immue-INOA_S
Immune,iNOA_S,LINC01568,Immue-INOA_S
Immune,iNOA_S,LINC01579,Immue-INOA_S
Immune,iNOA_S,LINC01581,Immue-INOA_S
Immune,iNOA_S,LINC01584,Immue-INOA_S
Immune,iNOA_S,LINC01592,Immue-INOA_S
Immune,iNOA_S,LINC01598,Immue-INOA_S
Immune,iNOA_S,LINC01603,Immue-INOA_S
Immune,iNOA_S,LINC01607,Immue-INOA_S
Immune,iNOA_S,LINC01620,Immue-INOA_S
Immune,iNOA_S,LINC01635,Immue-INOA_S
Immune,iNOA_S,LINC01641,Immue-INOA_S
Immune,iNOA_S,LINC01643,Immue-INOA_S
Immune,iNOA_S,LINC01646,Immue-INOA_S
Immune,iNOA_S,LINC01655,Immue-INOA_S
Immune,iNOA_S,LINC01667,Immue-INOA_S
Immune,iNOA_S,LINC01673,Immue-INOA_S
Immune,iNOA_S,LINC01676,Immue-INOA_S
Immune,iNOA_S,LINC01678,Immue-INOA_S
Immune,iNOA_S,LINC01681,Immue-INOA_S
Immune,iNOA_S,LINC01682,Immue-INOA_S
Immune,iNOA_S,LINC01688,Immue-INOA_S
Immune,iNOA_S,LINC01704,Immue-INOA_S
Immune,iNOA_S,LINC01709,Immue-INOA_S
Immune,iNOA_S,LINC01718,Immue-INOA_S
Immune,iNOA_S,LINC01722,Immue-INOA_S
Immune,iNOA_S,LINC01723,Immue-INOA_S
Immune,iNOA_S,LINC01728,Immue-INOA_S
Immune,iNOA_S,LINC01729,Immue-INOA_S
Immune,iNOA_S,LINC01736,Immue-INOA_S
Immune,iNOA_S,LINC01744,Immue-INOA_S
Immune,iNOA_S,LINC01760,Immue-INOA_S
Immune,iNOA_S,LINC01762,Immue-INOA_S
Immune,iNOA_S,LINC01763,Immue-INOA_S
Immune,iNOA_S,LINC01766,Immue-INOA_S
Immune,iNOA_S,LINC01781,Immue-INOA_S
Immune,iNOA_S,LINC01784,Immue-INOA_S
Immune,iNOA_S,LINC01791,Immue-INOA_S
Immune,iNOA_S,LINC01799,Immue-INOA_S
Immune,iNOA_S,LINC01804,Immue-INOA_S
Immune,iNOA_S,LINC01820,Immue-INOA_S
Immune,iNOA_S,LINC01837,Immue-INOA_S
Immune,iNOA_S,LINC01851,Immue-INOA_S
Immune,iNOA_S,LINC01853,Immue-INOA_S
Immune,iNOA_S,LINC01855,Immue-INOA_S
Immune,iNOA_S,LINC01859,Immue-INOA_S
Immune,iNOA_S,LINC01862,Immue-INOA_S
Immune,iNOA_S,LINC01878,Immue-INOA_S
Immune,iNOA_S,LINC01884,Immue-INOA_S
Immune,iNOA_S,LINC01895,Immue-INOA_S
Immune,iNOA_S,LINC01913,Immue-INOA_S
Immune,iNOA_S,LINC01926,Immue-INOA_S
Immune,iNOA_S,LINC01927,Immue-INOA_S
Immune,iNOA_S,LINC01931,Immue-INOA_S
Immune,iNOA_S,LINC01938,Immue-INOA_S
Immune,iNOA_S,LINC01941,Immue-INOA_S
Immune,iNOA_S,LINC01950,Immue-INOA_S
Immune,iNOA_S,LINC01974,Immue-INOA_S
Immune,iNOA_S,LINC01986,Immue-INOA_S
Immune,iNOA_S,LINC01988,Immue-INOA_S
Immune,iNOA_S,LINC01989,Immue-INOA_S
Immune,iNOA_S,LINC01992,Immue-INOA_S
Immune,iNOA_S,LINC02020,Immue-INOA_S
Immune,iNOA_S,LINC02024,Immue-INOA_S
Immune,iNOA_S,LINC02026,Immue-INOA_S
Immune,iNOA_S,LINC02032,Immue-INOA_S
Immune,iNOA_S,LINC02035,Immue-INOA_S
Immune,iNOA_S,LINC02039,Immue-INOA_S
Immune,iNOA_S,LINC02041,Immue-INOA_S
Immune,iNOA_S,LINC02045,Immue-INOA_S
Immune,iNOA_S,LINC02052,Immue-INOA_S
Immune,iNOA_S,LINC02053,Immue-INOA_S
Immune,iNOA_S,LINC02059,Immue-INOA_S
Immune,iNOA_S,LINC02060,Immue-INOA_S
Immune,iNOA_S,LINC02064,Immue-INOA_S
Immune,iNOA_S,LINC02079,Immue-INOA_S
Immune,iNOA_S,LINC02081,Immue-INOA_S
Immune,iNOA_S,LINC02087,Immue-INOA_S
Immune,iNOA_S,LINC02089,Immue-INOA_S
Immune,iNOA_S,LINC02093,Immue-INOA_S
Immune,iNOA_S,LINC02096,Immue-INOA_S
Immune,iNOA_S,LINC02109,Immue-INOA_S
Immune,iNOA_S,LINC02113,Immue-INOA_S
Immune,iNOA_S,LINC02127,Immue-INOA_S
Immune,iNOA_S,LINC02134,Immue-INOA_S
Immune,iNOA_S,LINC02146,Immue-INOA_S
Immune,iNOA_S,LINC02150,Immue-INOA_S
Immune,iNOA_S,LINC02153,Immue-INOA_S
Immune,iNOA_S,LINC02165,Immue-INOA_S
Immune,iNOA_S,LINC02173,Immue-INOA_S
Immune,iNOA_S,LINC02180,Immue-INOA_S
Immune,iNOA_S,LINC02184,Immue-INOA_S
Immune,iNOA_S,LINC02188,Immue-INOA_S
Immune,iNOA_S,LINC02189,Immue-INOA_S
Immune,iNOA_S,LINC02190,Immue-INOA_S
Immune,iNOA_S,LINC02199,Immue-INOA_S
Immune,iNOA_S,LINC02201,Immue-INOA_S
Immune,iNOA_S,LINC02203,Immue-INOA_S
Immune,iNOA_S,LINC02204,Immue-INOA_S
Immune,iNOA_S,LINC02210-CRHR1,Immue-INOA_S
Immune,iNOA_S,LINC02219,Immue-INOA_S
Immune,iNOA_S,LINC02228,Immue-INOA_S
Immune,iNOA_S,LINC02240,Immue-INOA_S
Immune,iNOA_S,LINC02270,Immue-INOA_S
Immune,iNOA_S,LINC02272,Immue-INOA_S
Immune,iNOA_S,LINC02286,Immue-INOA_S
Immune,iNOA_S,LINC02292,Immue-INOA_S
Immune,iNOA_S,LINC02304,Immue-INOA_S
Immune,iNOA_S,LINC02314,Immue-INOA_S
Immune,iNOA_S,LINC02325,Immue-INOA_S
Immune,iNOA_S,LINC02326,Immue-INOA_S
Immune,iNOA_S,LINC02327,Immue-INOA_S
Immune,iNOA_S,LINC02353,Immue-INOA_S
Immune,iNOA_S,LINC02357,Immue-INOA_S
Immune,iNOA_S,LINC02359,Immue-INOA_S
Immune,iNOA_S,LINC02366,Immue-INOA_S
Immune,iNOA_S,LINC02369,Immue-INOA_S
Immune,iNOA_S,LINC02372,Immue-INOA_S
Immune,iNOA_S,LINC02377,Immue-INOA_S
Immune,iNOA_S,LINC02397,Immue-INOA_S
Immune,iNOA_S,LINC02400,Immue-INOA_S
Immune,iNOA_S,LINC02411,Immue-INOA_S
Immune,iNOA_S,LINC02422,Immue-INOA_S
Immune,iNOA_S,LINC02423,Immue-INOA_S
Immune,iNOA_S,LINC02429,Immue-INOA_S
Immune,iNOA_S,LINC02431,Immue-INOA_S
Immune,iNOA_S,LINC02436,Immue-INOA_S
Immune,iNOA_S,LINC02443,Immue-INOA_S
Immune,iNOA_S,LINC02454,Immue-INOA_S
Immune,iNOA_S,LINC02466,Immue-INOA_S
Immune,iNOA_S,LINC02468,Immue-INOA_S
Immune,iNOA_S,LINC02471,Immue-INOA_S
Immune,iNOA_S,LINC02472,Immue-INOA_S
Immune,iNOA_S,LINC02480,Immue-INOA_S
Immune,iNOA_S,LINC02491,Immue-INOA_S
Immune,iNOA_S,LINC02492,Immue-INOA_S
Immune,iNOA_S,LINC02505,Immue-INOA_S
Immune,iNOA_S,LINC02508,Immue-INOA_S
Immune,iNOA_S,LINC02537,Immue-INOA_S
Immune,iNOA_S,LINC02554,Immue-INOA_S
Immune,iNOA_S,LINC02559,Immue-INOA_S
Immune,iNOA_S,LINC02569,Immue-INOA_S
Immune,iNOA_S,LINC02582,Immue-INOA_S
Immune,iNOA_S,LINGO1-AS2,Immue-INOA_S
Immune,iNOA_S,LIPA,Immue-INOA_S
Immune,iNOA_S,LIPE,Immue-INOA_S
Immune,iNOA_S,LIPJ,Immue-INOA_S
Immune,iNOA_S,LITAF,Immue-INOA_S
Immune,iNOA_S,LLCFC1,Immue-INOA_S
Immune,iNOA_S,LMNA,Immue-INOA_S
Immune,iNOA_S,LNX1-AS1,Immue-INOA_S
Immune,iNOA_S,LOXHD1,Immue-INOA_S
Immune,iNOA_S,LPCAT2,Immue-INOA_S
Immune,iNOA_S,LPCAT3,Immue-INOA_S
Immune,iNOA_S,LPL,Immue-INOA_S
Immune,iNOA_S,LPP-AS1,Immue-INOA_S
Immune,iNOA_S,LRIF1,Immue-INOA_S
Immune,iNOA_S,LRP1,Immue-INOA_S
Immune,iNOA_S,LRRC2,Immue-INOA_S
Immune,iNOA_S,LRRC25,Immue-INOA_S
Immune,iNOA_S,LRRC36,Immue-INOA_S
Immune,iNOA_S,LRRC37A16P,Immue-INOA_S
Immune,iNOA_S,LRRC3B,Immue-INOA_S
Immune,iNOA_S,LRRC52,Immue-INOA_S
Immune,iNOA_S,LRRC71,Immue-INOA_S
Immune,iNOA_S,LRRC72,Immue-INOA_S
Immune,iNOA_S,LRRC77P,Immue-INOA_S
Immune,iNOA_S,LRRD1,Immue-INOA_S
Immune,iNOA_S,LRRFIP1,Immue-INOA_S
Immune,iNOA_S,LRRIQ1,Immue-INOA_S
Immune,iNOA_S,LRRIQ4,Immue-INOA_S
Immune,iNOA_S,LRRK2,Immue-INOA_S
Immune,iNOA_S,LRRN3,Immue-INOA_S
Immune,iNOA_S,LRRTM3,Immue-INOA_S
Immune,iNOA_S,LRTOMT,Immue-INOA_S
Immune,iNOA_S,LSAMP,Immue-INOA_S
Immune,iNOA_S,LSM10,Immue-INOA_S
Immune,iNOA_S,LSM4,Immue-INOA_S
Immune,iNOA_S,LTA4H,Immue-INOA_S
Immune,iNOA_S,LTBP4,Immue-INOA_S
Immune,iNOA_S,LTBR,Immue-INOA_S
Immune,iNOA_S,LTC4S,Immue-INOA_S
Immune,iNOA_S,LTK,Immue-INOA_S
Immune,iNOA_S,LUC7L,Immue-INOA_S
Immune,iNOA_S,LUC7L3,Immue-INOA_S
Immune,iNOA_S,LUM,Immue-INOA_S
Immune,iNOA_S,LUZP4,Immue-INOA_S
Immune,iNOA_S,LY6E,Immue-INOA_S
Immune,iNOA_S,LY6H,Immue-INOA_S
Immune,iNOA_S,LY96,Immue-INOA_S
Immune,iNOA_S,LYPD4,Immue-INOA_S
Immune,iNOA_S,LYPD5,Immue-INOA_S
Immune,iNOA_S,LYPD8,Immue-INOA_S
Immune,iNOA_S,LYPLA1,Immue-INOA_S
Immune,iNOA_S,LYVE1,Immue-INOA_S
Immune,iNOA_S,LYZ,Immue-INOA_S
Immune,iNOA_S,LYZL1,Immue-INOA_S
Immune,iNOA_S,LYZL2,Immue-INOA_S
Immune,iNOA_S,LYZL4,Immue-INOA_S
Immune,iNOA_S,LYZL6,Immue-INOA_S
Immune,iNOA_S,LZTS1-AS1,Immue-INOA_S
Immune,iNOA_S,M6PR,Immue-INOA_S
Immune,iNOA_S,MAATS1,Immue-INOA_S
Immune,iNOA_S,MACC1,Immue-INOA_S
Immune,iNOA_S,MACROD2-AS1,Immue-INOA_S
Immune,iNOA_S,MAD2L1,Immue-INOA_S
Immune,iNOA_S,MAEL,Immue-INOA_S
Immune,iNOA_S,MAFB,Immue-INOA_S
Immune,iNOA_S,MAGEA12,Immue-INOA_S
Immune,iNOA_S,MAGEA3,Immue-INOA_S
Immune,iNOA_S,MAGEA4,Immue-INOA_S
Immune,iNOA_S,MAGEA6,Immue-INOA_S
Immune,iNOA_S,MAGEB10,Immue-INOA_S
Immune,iNOA_S,MAGEB2,Immue-INOA_S
Immune,iNOA_S,MAGEC1,Immue-INOA_S
Immune,iNOA_S,MAGEC2,Immue-INOA_S
Immune,iNOA_S,MAGED1,Immue-INOA_S
Immune,iNOA_S,MAGED2,Immue-INOA_S
Immune,iNOA_S,MAGEF1,Immue-INOA_S
Immune,iNOA_S,MAGI1-IT1,Immue-INOA_S
Immune,iNOA_S,MAGT1,Immue-INOA_S
Immune,iNOA_S,MAL2-AS1,Immue-INOA_S
Immune,iNOA_S,MAMDC2,Immue-INOA_S
Immune,iNOA_S,MAN1A1,Immue-INOA_S
Immune,iNOA_S,MANF,Immue-INOA_S
Immune,iNOA_S,MAP1B,Immue-INOA_S
Immune,iNOA_S,MAP1LC3B,Immue-INOA_S
Immune,iNOA_S,MAP2K1,Immue-INOA_S
Immune,iNOA_S,MAP3K14-AS1,Immue-INOA_S
Immune,iNOA_S,MAP3K19,Immue-INOA_S
Immune,iNOA_S,MAP3K20-AS1,Immue-INOA_S
Immune,iNOA_S,MAP3K6,Immue-INOA_S
Immune,iNOA_S,MAP3K9,Immue-INOA_S
Immune,iNOA_S,MAP4K2,Immue-INOA_S
Immune,iNOA_S,MAP7D2,Immue-INOA_S
Immune,iNOA_S,MAP9,Immue-INOA_S
Immune,iNOA_S,MAPK3,Immue-INOA_S
Immune,iNOA_S,MAPK7,Immue-INOA_S
Immune,iNOA_S,MAPKAPK3,Immue-INOA_S
Immune,iNOA_S,MAPRE3,Immue-INOA_S
Immune,iNOA_S,MAPT-AS1,Immue-INOA_S
Immune,iNOA_S,MAPT-IT1,Immue-INOA_S
Immune,iNOA_S,MARCKS,Immue-INOA_S
Immune,iNOA_S,MARCKSL1,Immue-INOA_S
Immune,iNOA_S,MARCO,Immue-INOA_S
Immune,iNOA_S,MARVELD1,Immue-INOA_S
Immune,iNOA_S,MAST1,Immue-INOA_S
Immune,iNOA_S,MAVS,Immue-INOA_S
Immune,iNOA_S,MB,Immue-INOA_S
Immune,iNOA_S,MBD3L1,Immue-INOA_S
Immune,iNOA_S,MBNL3,Immue-INOA_S
Immune,iNOA_S,MCHR2-AS1,Immue-INOA_S
Immune,iNOA_S,MCM8-AS1,Immue-INOA_S
Immune,iNOA_S,MCTP1,Immue-INOA_S
Immune,iNOA_S,MCUB,Immue-INOA_S
Immune,iNOA_S,MDGA2,Immue-INOA_S
Immune,iNOA_S,MEF2A,Immue-INOA_S
Immune,iNOA_S,MEF2C,Immue-INOA_S
Immune,iNOA_S,MEGF11,Immue-INOA_S
Immune,iNOA_S,MEIG1,Immue-INOA_S
Immune,iNOA_S,MEIOC,Immue-INOA_S
Immune,iNOA_S,MERTK,Immue-INOA_S
Immune,iNOA_S,MET,Immue-INOA_S
Immune,iNOA_S,METTL26,Immue-INOA_S
Immune,iNOA_S,METTL7A,Immue-INOA_S
Immune,iNOA_S,MFAP3L,Immue-INOA_S
Immune,iNOA_S,MFSD1,Immue-INOA_S
Immune,iNOA_S,MFSD10,Immue-INOA_S
Immune,iNOA_S,MGAT1,Immue-INOA_S
Immune,iNOA_S,MGAT4A,Immue-INOA_S
Immune,iNOA_S,MGAT4D,Immue-INOA_S
Immune,iNOA_S,MGAT4EP,Immue-INOA_S
Immune,iNOA_S,MGP,Immue-INOA_S
Immune,iNOA_S,MIB1,Immue-INOA_S
Immune,iNOA_S,MICALL2,Immue-INOA_S
Immune,iNOA_S,MIEN1,Immue-INOA_S
Immune,iNOA_S,MIF-AS1,Immue-INOA_S
Immune,iNOA_S,MINOS1,Immue-INOA_S
Immune,iNOA_S,MIR193BHG,Immue-INOA_S
Immune,iNOA_S,MIR202HG,Immue-INOA_S
Immune,iNOA_S,MIR3681HG,Immue-INOA_S
Immune,iNOA_S,MIR3976HG,Immue-INOA_S
Immune,iNOA_S,MIR4307HG,Immue-INOA_S
Immune,iNOA_S,MIR616,Immue-INOA_S
Immune,iNOA_S,MIR7-3HG,Immue-INOA_S
Immune,iNOA_S,MIR744,Immue-INOA_S
Immune,iNOA_S,MIR7515HG,Immue-INOA_S
Immune,iNOA_S,MIR933,Immue-INOA_S
Immune,iNOA_S,MITF,Immue-INOA_S
Immune,iNOA_S,MKNK1-AS1,Immue-INOA_S
Immune,iNOA_S,MLF1,Immue-INOA_S
Immune,iNOA_S,MLF2,Immue-INOA_S
Immune,iNOA_S,MLKL,Immue-INOA_S
Immune,iNOA_S,MMP14,Immue-INOA_S
Immune,iNOA_S,MMP15,Immue-INOA_S
Immune,iNOA_S,MMP19,Immue-INOA_S
Immune,iNOA_S,MMP2-AS1,Immue-INOA_S
Immune,iNOA_S,MMP20,Immue-INOA_S
Immune,iNOA_S,MMP21,Immue-INOA_S
Immune,iNOA_S,MMP7,Immue-INOA_S
Immune,iNOA_S,MMRN2,Immue-INOA_S
Immune,iNOA_S,MOB1A,Immue-INOA_S
Immune,iNOA_S,MOBP,Immue-INOA_S
Immune,iNOA_S,MORC1,Immue-INOA_S
Immune,iNOA_S,MORC2-AS1,Immue-INOA_S
Immune,iNOA_S,MORF4L1,Immue-INOA_S
Immune,iNOA_S,MORN2,Immue-INOA_S
Immune,iNOA_S,MORN5,Immue-INOA_S
Immune,iNOA_S,MOSPD3,Immue-INOA_S
Immune,iNOA_S,MOV10L1,Immue-INOA_S
Immune,iNOA_S,MPC1L,Immue-INOA_S
Immune,iNOA_S,MPDU1,Immue-INOA_S
Immune,iNOA_S,MPEG1,Immue-INOA_S
Immune,iNOA_S,MPP1,Immue-INOA_S
Immune,iNOA_S,MPV17,Immue-INOA_S
Immune,iNOA_S,MRC1,Immue-INOA_S
Immune,iNOA_S,MRO,Immue-INOA_S
Immune,iNOA_S,MROH2B,Immue-INOA_S
Immune,iNOA_S,MROH7,Immue-INOA_S
Immune,iNOA_S,MRVI1-AS1,Immue-INOA_S
Immune,iNOA_S,MS4A1,Immue-INOA_S
Immune,iNOA_S,MS4A13,Immue-INOA_S
Immune,iNOA_S,MS4A14,Immue-INOA_S
Immune,iNOA_S,MS4A4A,Immue-INOA_S
Immune,iNOA_S,MS4A5,Immue-INOA_S
Immune,iNOA_S,MS4A6A,Immue-INOA_S
Immune,iNOA_S,MS4A6E,Immue-INOA_S
Immune,iNOA_S,MSH2,Immue-INOA_S
Immune,iNOA_S,MSI2,Immue-INOA_S
Immune,iNOA_S,MSMO1,Immue-INOA_S
Immune,iNOA_S,MSN,Immue-INOA_S
Immune,iNOA_S,MSTO2P,Immue-INOA_S
Immune,iNOA_S,MT-ATP6,Immue-INOA_S
Immune,iNOA_S,MT-ATP8,Immue-INOA_S
Immune,iNOA_S,MT-CO2,Immue-INOA_S
Immune,iNOA_S,MT-CO3,Immue-INOA_S
Immune,iNOA_S,MT-CYB,Immue-INOA_S
Immune,iNOA_S,MT-ND1,Immue-INOA_S
Immune,iNOA_S,MT-ND2,Immue-INOA_S
Immune,iNOA_S,MT-ND3,Immue-INOA_S
Immune,iNOA_S,MT-ND4,Immue-INOA_S
Immune,iNOA_S,MT-RNR1,Immue-INOA_S
Immune,iNOA_S,MT-RNR2,Immue-INOA_S
Immune,iNOA_S,MT-TL1,Immue-INOA_S
Immune,iNOA_S,MT-TT,Immue-INOA_S
Immune,iNOA_S,MT-TV,Immue-INOA_S
Immune,iNOA_S,MT-TY,Immue-INOA_S
Immune,iNOA_S,MT1DP,Immue-INOA_S
Immune,iNOA_S,MT1F,Immue-INOA_S
Immune,iNOA_S,MT1G,Immue-INOA_S
Immune,iNOA_S,MT1H,Immue-INOA_S
